epoch,train_loss,val_loss
1,0.002638027770444751,0.0016803413163870573
2,0.0016592032043263316,0.0016803413163870573
3,0.001617706730030477,0.0016803413163870573
4,0.0016166059067472816,0.0016803413163870573
5,0.0016165428096428514,0.0016803413163870573
6,0.0016165124252438545,0.0016803413163870573
7,0.00161651277448982,0.0016803413163870573
8,0.00161651277448982,0.0016803413163870573
9,0.00161651277448982,0.0016803413163870573
10,0.00161651277448982,0.0016803413163870573
11,0.00161651277448982,0.0016803413163870573
