epoch,train_loss,val_loss
1,0.0036153157707303762,0.0016801031306385994
2,0.0018399400869384408,0.0016803413163870573
3,0.001625594450160861,0.0016803413163870573
4,0.0016165883280336857,0.0016803413163870573
5,0.0016165124252438545,0.0016803413163870573
6,0.0016165246488526464,0.0016803413163870573
7,0.001616509398445487,0.0016803413163870573
8,0.00161651277448982,0.0016803413163870573
9,0.00161651277448982,0.0016803413163870573
10,0.00161651277448982,0.0016803413163870573
11,0.00161651277448982,0.0016803413163870573
