rmse,mae,r2,pearson,spearman,bin_low,bin_high,count
0.01828386428930572,0.016043417155742645,-41.056800842285156,0.18235273659229279,0.2051528550720439,0.0,0.01,37982
0.011918123449168936,0.009720896370708942,-0.664490818977356,0.12647676467895508,0.13500808660166325,0.01,0.05,20513
0.04138104401452407,0.039241958409547806,-9.332184791564941,0.030458997935056686,0.0683244294414311,0.05,0.1,1329
0.09836086230407168,0.09744501858949661,-48.733551025390625,0.35835373401641846,0.3556332502556366,0.1,0.25,291
