rmse,mae,r2,pearson,spearman,bin_low,bin_high,count
0.004195277813421961,0.0031809385400265455,-1.2142248153686523,0.18013879656791687,0.31706751227523794,0.0,0.01,37982
0.023219184551819008,0.021299343556165695,-5.317708492279053,-0.0023692382965236902,0.060057928566216424,0.01,0.05,20513
0.06614164972153584,0.06488674134016037,-25.396074295043945,0.15799064934253693,0.15744444258449472,0.05,0.1,1329
0.12305100373501442,0.12226016819477081,-76.83503723144531,0.07043241709470749,0.049234975226258255,0.1,0.25,291
